"ID;""tweet"";""username"""
"8479;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Anoopmenon9"""
"8480;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""basuhan9"""
"8481;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vibhaas10"""
"8482;""@PTI_News @PMOIndia its time to make single system education all over India But not like #demonetization Student¸æçì†º https:tcolPvr6A5UCI"";""kumarjisp"""
"8483;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""_Sayta"""
"8484;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""42pi"""
"8485;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""iAjKP"""
"8486;""Google YouTube waging demonetization WAR on alternative media to bankrupt independen https:tcoqqK6QSJaor #fitnesstips #trendingnews"";""newsallergies"""
"8487;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""ChweeneyTodd"""
"8488;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""ChweeneyTodd"""
"8489;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""raviteja4uuu"""
"8490;""¸æå≥§ºThe Lessons of YouTube Demonetization¸æçÉ§º https:tcoO6BP0eQRDY https:tcoJDlMK7DOyI"";""CoachRedPill"""
"8491;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""abhi_cali"""
"8492;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""iAshvinSavaliya"""
"8493;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""mahendrachjoshi"""
"8494;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""azuitshi"""
"8495;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Jaymin_37"""
"8496;""RT @scotchism: Hahahacutest critique of demonetization : https:tcolAPMoVtGBU"";""ROHIT19952"""
"8497;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""AjEeTj_20"""
"8498;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""RatnaniHitesh"""
"8499;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""amrishguru"""
"8500;""RT @rupasubramanya: Jagdish Bhagwati @vdehejia Pravin Krishna tell demonetization critics: You got it plain wrong and we got it right ht¸æçì†º"";""DebDip00"""
"8501;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""AjEeTj_20"""
"8502;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vaibhavg10"""
"8503;""@YouTube almost as fucking painful as the demonetization requirements"";""feyristan"""
"8504;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""aditya5bahl"""
"8505;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""vaibhavg10"""
"8506;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""shamil_shah"""
"8507;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""shamil_shah"""
"8508;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""jainamit81"""
"8509;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""sanju859"""
"8510;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""sanju859"""
"8511;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""KamleshLahoti"""
"8512;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""gauravsuman2"""
"8513;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""gauravsuman2"""
"8514;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""santoshiitbhu"""
"8515;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""RRkchand"""
"8516;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""anunayiitb"""
"8517;""RT @KambojMeenakshi: #VijayMallyaAfter demonetization first modi waived off Mallyas loan and now got him bailed outIs modi Mallyas pet¸æçì†º"";""Jagmeet_01"""
"8518;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""RRkchand"""
"8519;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""ghosh121"""
"8520;""RT @AnmolSi86: @vishalj99213001 @narendramodi economy grows when people have purchasing powerbut people dont have purchasing power now #¸æçì†º"";""elizaprokhorov1"""
"8521;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""NdSolanki"""
"8522;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""Indianempire"""
"8523;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Pkunk_"""
"8524;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""ImMiHiR_45"""
"8525;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""BijuNair20"""
"8526;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""NdSolanki"""
"8527;""RT @TCS: In the wake of #demonetization in India heres how NBFCs are filling the void left behind by the informal #lenders https:tco¸æçì†º"";""PasaMortgage"""
"8528;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""meetrosh1"""
"8529;""The Truth About YouTube Demonetization AdSense Boycott https:tcoVJj3vYTVDp #kinetoscopeVR @leobrana"";""KinetoscopeVR"""
"8530;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""DebDip00"""
"8531;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""meetrosh1"""
"8532;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""silentkill_004"""
"8533;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""DebDip00"""
"8534;""RT @URautelaForever: Dear @evanspiegel India is so rich that PM Narendra Modi had to implement demonetization to find out who is actually¸æçì†º"";""pyotrtbafo"""
"8535;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""NitinKapoor2020"""
"8536;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""harisinhbarad"""
"8537;""RT @rupasubramanya: Jagdish Bhagwati @vdehejia Pravin Krishna tell demonetization critics: You got it plain wrong and we got it right ht¸æçì†º"";""vardanatulshah"""
"8538;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""BDash88"""
"8539;""RT @DKMahant: Equipped to be a digital nation @FinMinIndia @RBI are SILENT in telling us how much was in circulation how much returned #¸æçì†º"";""Arun2981"""
"8540;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Racervin"""
"8541;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""Bharatpatel555"""
"8542;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""Bharatpatel555"""
"8543;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""vinodshadija"""
"8544;""RT @DKMahant: Equipped to be a digital nation @FinMinIndia @RBI are SILENT in telling us how much was in circulation how much returned #¸æçì†º"";""AAPlogical"""
"8545;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""MyLoveNamo"""
"8546;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""ArunLinux"""
"8547;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""MyLoveNamo"""
"8548;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""TulasidasRPai"""
"8549;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""indianmonk1"""
"8550;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vardanatulshah"""
"8551;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""A31X64Vijay"""
"8552;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""AtulMohan2"""
"8553;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""vinodshadija"""
"8554;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""vardanatulshah"""
"8555;""Equipped to be a digital nation @FinMinIndia @RBI are SILENT in telling us how much was in circulation how much returned #demonetization"";""DKMahant"""
"8556;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""WhosTruthAnyway"""
"8557;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""WhosTruthAnyway"""
"8558;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""nareshdixit82"""
"8559;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""nareshdixit82"""
"8560;""RT @5Forty3: We suspect that the positive economic impact of demonetization is going to be far more overwhelming than the political or elecÖ"";""MihirMurthy"""
"8561;""RT @5Forty3: From Jan Dhan to Ujjwala to Neem coated Urea to eMandis to Demonetization Modis impact on India is historically unprecedent¸æçì†º"";""singpraveer"""
